,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5
1.17,0.4675236109370842,0.23938556700948532,0.8673175968783307,0.8274008578903651,1.2862721443291816,3.0157194917550134,1.1761230739449153,1.2832216098721265,0.40386502547767505,0.5072630626858194,1.1981449375155622
1.18,1.6412127326114452,0.6568384478905127,0.45054784455688884,0.9353676493624363,1.9326775318071499,0.24679571605635858,1.4128412200728682,0.8171623895711082,0.35752698380673303,0.7795043012830033,0.8388934576902061
1.19,1.071648950306234,0.5214392020719382,0.3015307892411254,1.460963110685739,0.4397458671381894,0.5207268572029351,0.6471565672563175,0.30039214903819517,0.3782650735314982,0.4093668708050397,0.23117735809849443
1.2,1.2372753143428639,0.457460858471525,0.5634418274267842,0.8374301605297733,0.23417077580332038,0.2553016516904841,1.1786900814729537,0.8453609697302763,0.3364832460832722,0.32293832409793133,0.2616200399385974
1.21,0.5193465367228445,0.2262360845777834,0.33607320646115757,0.5588599108686764,0.25801795171072284,0.23608265307362894,0.23681060919935026,0.39161892391465697,1.0808086817239455,0.2235966404395803,0.22409325157914467
1.22,0.34951910618586846,0.28420680055861197,0.23081364697127524,0.2921037145061504,0.23727994867375296,0.21348273536818443,0.23859786396192365,0.24089599840799494,0.24121345848060502,0.2577911200862745,0.23624372339500116
1.23,0.26997905234275443,0.25615490367273636,0.22966745527665222,0.3078841840478163,0.24610229343975343,0.24885370151586428,0.25617222730989425,0.2550627280527545,0.22910271063440332,0.2612401899705538,0.239327407479308
1.24,0.2727513134791095,0.2503167940237397,0.23843422616868004,0.237905489989007,0.2374534529457236,0.24571974032248808,0.25130970345677783,0.2300787148890165,0.23530575655274708,0.2510958869904087,0.2480524723656265
1.25,0.23607283730545997,0.2504580101325165,0.240767984160773,0.2733493561461328,0.23472554216515906,0.23149013633174498,0.23773969618307342,0.23905805064818458,0.23145113847521862,0.23537859786939624,0.23400405409678288
1.26,0.2579781864709308,0.2737182093459754,0.2436747491675546,0.23858705244885434,0.2540403403150827,0.24931759471106552,0.24333202090367298,0.23501561335668547,0.24800112494352228,0.2408440145073317,0.23660559756905206
1.27,0.23255595384189523,0.24167097120338749,0.2565854834779966,0.23959725220077033,0.23135353562553168,0.24833732505064784,0.2424259384627178,0.23160511677600884,0.22712430619162421,0.23125589051121778,0.2317310310326957
